mission_id,mission_name,meter_name,meter_id,sample_interval,notes,campaign,creator_username
5ddcebe1-0000-0000-0000-CC78AB77FE1E,Dot-FE1E | 2019-11-26 12:08,Dot-FE1E,CC:78:AB:77:FE:1E,300,,CAA-Kenya,caakenya
5ddcec2b-0000-0000-0000-CC78AB6E0043,Dot-0043 | 2019-11-26 12:10,Dot-0043,CC:78:AB:6E:00:43,300,,CAA-Kenya,caakenya
5ddb84c4-0000-0000-0000-CC78AB77E9BD,Dot-E9BD | 2019-11-25 10:36,Dot-E9BD,CC:78:AB:77:E9:BD,300,,CAA-Kenya,caakenya
5ddb90ce-0000-0000-0000-CC78AB77F984,Dot-F984 | 2019-11-25 11:27,Dot-F984,CC:78:AB:77:F9:84,300,,CAA-Kenya,caakenya
5ddb87d7-0000-0000-0000-CC78AB6E0565,Dot-0565 | 2019-11-25 10:50,Dot-0565,CC:78:AB:6E:05:65,300,,CAA-Kenya,caakenya
5ddba481-0000-0000-0000-CC78AB6E0506,Dot-0506 | 2019-11-25 12:51,Dot-0506,CC:78:AB:6E:05:06,300,,CAA-Kenya,caakenya
5ddcf855-0000-0000-0000-CC78AB6E0516,Dot-0516 | 2019-11-26 13:02,Dot-0516,CC:78:AB:6E:05:16,300,,CAA-Kenya,caakenya
5ddb8bf1-0000-0000-0000-CC78AB77E9E2,Dot-E9E2 | 2019-11-25 11:07,Dot-E9E2,CC:78:AB:77:E9:E2,300,,CAA-Kenya,caakenya
5ddb9bf5-0000-0000-0000-CC78AB6E0DE4,Dot-0DE4 | 2019-11-25 12:15,Dot-0DE4,CC:78:AB:6E:0D:E4,300,,CAA-Kenya,caakenya
5df9ef50-0000-0000-0000-A0E6F86DEAA9,Dot-EAA9 | 2019-12-18 12:03,Dot-EAA9,A0:E6:F8:6D:EA:A9,300,,CAA-Kenya,caakenya
5ddb880d-0000-0000-0000-CC78AB6E0ABB,Dot-0ABB | 2019-11-25 10:51,Dot-0ABB,CC:78:AB:6E:0A:BB,300,,CAA-Kenya,caakenya
5ddcf968-0000-0000-0000-CC78AB77E9BD,Dot-E9BD | 2019-11-26 13:06,Dot-E9BD,CC:78:AB:77:E9:BD,300,,CAA-Kenya,caakenya
5dde2785-0000-0000-0000-CC78AB6E0CB5,Dot-0CB5 | 2019-11-27 10:35,Dot-0CB5,CC:78:AB:6E:0C:B5,300,,CAA-Kenya,caakenya
39c0791d-631d-4c85-8ba2-dc79a2c3ab7e,SLV_009_LPG_6AC,,DE00000004089F53,480,,Smokeless Village,bamg-01
8848226b-34a6-440c-9d44-fd6ae1d945da,SLV_010_LPG_6AC,,CD000000041B3353,480,,Smokeless Village,bamg-01
5ddce597-0000-0000-0000-CC78AB77FFB8,Dot-FFB8 | 2019-11-26 11:42,Dot-FFB8,CC:78:AB:77:FF:B8,300,,CAA-Kenya,caakenya
5ddb9c1f-0000-0000-0000-CC78AB6E09E0,Dot-09E0 | 2019-11-25 12:15,Dot-09E0,CC:78:AB:6E:09:E0,300,,CAA-Kenya,caakenya
5dfb827d-0000-0000-0000-CC78AB6DFEB1,Dot-FEB1 | 2019-12-19 16:59,Dot-FEB1,CC:78:AB:6D:FE:B1,301,,CAA-Kenya,caakenya
5ddb9ec8-0000-0000-0000-CC78AB6E0506,Dot-0506 | 2019-11-25 12:27,Dot-0506,CC:78:AB:6E:05:06,300,,CAA-Kenya,caakenya
7393e372-dde8-4537-a1a3-55d5440e318e,SLV_011_LPG_6AC,,AB0000000453A353,480,,Smokeless Village,bamg-01
5ddb8f09-0000-0000-0000-CC78AB6E10FE,Dot-10FE | 2019-11-25 11:19,Dot-10FE,CC:78:AB:6E:10:FE,300,,CAA-Kenya,caakenya
5dde22e5-0000-0000-0000-CC78AB6E053D,Dot-053D | 2019-11-27 10:14,Dot-053D,CC:78:AB:6E:05:3D,300,,CAA-Kenya,caakenya
5ddb9dc6-0000-0000-0000-CC78AB77FC81,Dot-FC81 | 2019-11-25 12:23,Dot-FC81,CC:78:AB:77:FC:81,300,,CAA-Kenya,caakenya
87b84940-13a5-4fa0-8f3b-201d7d9f7386,SLV_012_LPG_6AC,,470000000461A653,480,,Smokeless Village,bamg-01
5dde27cb-0000-0000-0000-CC78AB77FE4B,Dot-FE4B | 2019-11-27 10:37,Dot-FE4B,CC:78:AB:77:FE:4B,300,,CAA-Kenya,caakenya
5dde3591-0000-0000-0000-CC78AB77F279,Dot-F279 | 2019-11-27 11:35,Dot-F279,CC:78:AB:77:F2:79,300,,CAA-Kenya,caakenya
5dde3d79-0000-0000-0000-CC78AB6E0785,Dot-0785 | 2019-11-27 12:09,Dot-0785,CC:78:AB:6E:07:85,300,,CAA-Kenya,caakenya
5ddf8294-0000-0000-0000-CC78AB77EF67,Dot-EF67 | 2019-11-28 11:16,Dot-EF67,CC:78:AB:77:EF:67,300,,CAA-Kenya,caakenya
5ddf88be-0000-0000-0000-CC78AB6E0998,Dot-0998 | 2019-11-28 11:42,Dot-0998,CC:78:AB:6E:09:98,300,,CAA-Kenya,caakenya
5ddf82c6-0000-0000-0000-CC78AB6E0CC2,Dot-0CC2 | 2019-11-28 11:17,Dot-0CC2,CC:78:AB:6E:0C:C2,300,,CAA-Kenya,caakenya
5dde35d1-0000-0000-0000-CC78AB77FCD9,Dot-FCD9 | 2019-11-27 11:37,Dot-FCD9,CC:78:AB:77:FC:D9,300,,CAA-Kenya,caakenya
5dde4479-0000-0000-0000-CC78AB77FFA5,Dot-FFA5 | 2019-11-27 12:36,Dot-FFA5,CC:78:AB:77:FF:A5,300,,CAA-Kenya,caakenya
5dde4525-0000-0000-0000-CC78AB6E034C,Dot-034C | 2019-11-27 12:42,Dot-034C,CC:78:AB:6E:03:4C,300,,CAA-Kenya,caakenya
5dde44b6-0000-0000-0000-CC78AB77F9F4,Dot-F9F4 | 2019-11-27 12:35,Dot-F9F4,CC:78:AB:77:F9:F4,240,,CAA-Kenya,caakenya
5dde4580-0000-0000-0000-CC78AB6E09ED,Dot-09ED | 2019-11-27 12:42,Dot-09ED,CC:78:AB:6E:09:ED,300,,CAA-Kenya,caakenya
5dde338e-0000-0000-0000-CC78AB77E6EE,Dot-E6EE | 2019-11-27 11:27,Dot-E6EE,CC:78:AB:77:E6:EE,300,,CAA-Kenya,caakenya
5de4ccee-0000-0000-0000-CC78AB77FCEC,Dot-FCEC | 2019-12-02 11:35,Dot-FCEC,CC:78:AB:77:FC:EC,300,,CAA-Kenya,caakenya
5de61356-0000-0000-0000-CC78AB77FFAD,Dot-FFAD | 2019-12-03 10:48,Dot-FFAD,CC:78:AB:77:FF:AD,300,,CAA-Kenya,caakenya
5de62a3b-0000-0000-0000-CC78AB77FFB7,Dot-FFB7 | 2019-12-03 12:25,Dot-FFB7,CC:78:AB:77:FF:B7,300,,CAA-Kenya,caakenya
5dde4563-0000-0000-0000-CC78AB6E1545,Dot-1545 | 2019-11-27 12:43,Dot-1545,CC:78:AB:6E:15:45,300,,CAA-Kenya,caakenya
5de4cd1d-0000-0000-0000-CC78AB6DFC69,Dot-FC69 | 2019-12-02 11:36,Dot-FC69,CC:78:AB:6D:FC:69,300,,CAA-Kenya,caakenya
5dde332a-0000-0000-0000-CC78AB77FAB2,Dot-FAB2 | 2019-11-27 11:25,Dot-FAB2,CC:78:AB:77:FA:B2,300,,CAA-Kenya,caakenya
5dde460a-0000-0000-0000-CC78AB77FE73,Dot-FE73 | 2019-11-27 12:46,Dot-FE73,CC:78:AB:77:FE:73,300,,CAA-Kenya,caakenya
5de62d6c-0000-0000-0000-CC78AB6E0FA4,Dot-0FA4 | 2019-12-03 12:39,Dot-0FA4,CC:78:AB:6E:0F:A4,300,,CAA-Kenya,caakenya
5de4e190-0000-0000-0000-CC78AB77F24F,Dot-F24F | 2019-12-02 13:03,Dot-F24F,CC:78:AB:77:F2:4F,301,,CAA-Kenya,caakenya
5dde3287-0000-0000-0000-CC78AB77E6EE,Dot-E6EE | 2019-11-27 11:22,Dot-E6EE,CC:78:AB:77:E6:EE,300,,CAA-Kenya,caakenya
5de8d323-0000-0000-0000-CC78AB77E33F,Dot-E33F | 2019-12-05 12:50,Dot-E33F,CC:78:AB:77:E3:3F,300,,CAA-Kenya,caakenya
5de8c59d-0000-0000-0000-A0E6F86DEAA1,Dot-EAA1 | 2019-12-05 11:52,Dot-EAA1,A0:E6:F8:6D:EA:A1,300,,CAA-Kenya,caakenya
5dde24a8-0000-0000-0000-CC78AB6E0571,Dot-0571 | 2019-11-27 10:22,Dot-0571,CC:78:AB:6E:05:71,300,,CAA-Kenya,caakenya
5dde24e5-0000-0000-0000-CC78AB77E9CA,Dot-E9CA | 2019-11-27 10:24,Dot-E9CA,CC:78:AB:77:E9:CA,300,,CAA-Kenya,caakenya
5de4d3b6-0000-0000-0000-CC78AB77FFD5,Dot-FFD5 | 2019-12-02 12:03,Dot-FFD5,CC:78:AB:77:FF:D5,300,,CAA-Kenya,caakenya
5de6131a-0000-0000-0000-CC78AB6E0CA2,Dot-OCA2 | 2019-12-03 10:46,Dot-OCA2,CC:78:AB:6E:0C:A2,300,,CAA-Kenya,caakenya
5de8c7d1-0000-0000-0000-CC78AB77FCC7,Dot-FCC7 | 2019-12-05 12:01,Dot-FCC7,CC:78:AB:77:FC:C7,300,,CAA-Kenya,caakenya
5de8c685-0000-0000-0000-CC78AB6E0DFC,Dot-0DFC | 2019-12-05 11:56,Dot-0DFC,CC:78:AB:6E:0D:FC,300,,CAA-Kenya,caakenya
d25c4463-5a4b-4c1b-951f-9da73bb71d54,SLV_013_LPG_6AC,,A8000000043CAF53,480,,Smokeless Village,bamg-01
5dde29e9-0000-0000-0000-CC78AB6E054F,Dot-054F | 2019-11-27 10:44,Dot-054F,CC:78:AB:6E:05:4F,300,,CAA-Kenya,caakenya
5de8cb44-0000-0000-0000-CC78AB6E053A,Dot-053A | 2019-12-05 12:17,Dot-053A,CC:78:AB:6E:05:3A,300,,CAA-Kenya,caakenya
98fc45d5-b57e-4950-b941-80f32f32a8a6,SLV_015_LPG_6AC,,FA00000004190053,480,,Smokeless Village,bamg-01
986f1696-d2f3-4386-a14c-ba3069e40393,SLV_016_LPG_6AC,,530000000408D453,480,,Smokeless Village,bamg-01
d0fa83c6-63c0-4577-9e6b-5a2d2027d033,SLV_014_LPG_6AC,,8800000004321853,480,,Smokeless Village,bamg-01
d307474f-d30f-4512-bacb-d94f7c26a574,SLV_017_LPG_6AC,,E80000000441DC53,480,,Smokeless Village,bamg-01
9ca7aa56-5ce2-4f96-8279-b7d604856191,SLV_018_LPG_6AC,,E7000000043F2A53,480,,Smokeless Village,bamg-01
b5f5759f-3716-4f2e-add7-a9a6b7dd8641,SLV_019_LPG_6AC,,F40000000468F453,480,,Smokeless Village,bamg-01
460ff508-84aa-47a0-8b90-69495853cbf2,SLV_021_LPG_6AC,,2F0000000423B553,480,,Smokeless Village,bamg-01
f7207bee-3ea7-46db-a8eb-ab0fa5842946,SLV_020_LPG_6AC,,9400000004688F53,480,,Smokeless Village,bamg-01
1a139e93-46ec-4d97-ae0e-ef49c7ea078e,SLV_022_LPG_6AC,,E500000004245353,480,,Smokeless Village,bamg-01
5dee2ade-0000-0000-0000-CC78AB6E0784,Dot-0784 | 2019-12-09 14:06,Dot-0784,CC:78:AB:6E:07:84,300,,CAA-Kenya,caakenya
1715a213-2345-4480-93f6-1593da4f39aa,SLV_023_LPG_6AC,,E00000000418DE53,480,,Smokeless Village,bamg-01
861a448e-cc08-47c7-ad4e-81e01e685b1c,SLV_025_LPG_6AC,,400000000408DA53,480,,Smokeless Village,bamg-01
df4994ed-8f71-4906-8223-a04b51aaad77,SLV_024_LPG_6AC,,6D00000004542F53,480,,Smokeless Village,bamg-01
e1dcd204-4d6a-45c8-afa9-8fb6b3f828f2,SLV_001_BG_6AC,,E100000004318153,480,,Smokeless Village,bamg-01
9a409512-d1f2-44e6-b97b-ff18627d34bf,SLV_022_BG_6AC,,B70000000461E153,480,,Smokeless Village,bamg-01
da9ef760-69c6-4c5b-8432-247937513ef6,SLV_023_BG_6AC,,130000000431D553,480,,Smokeless Village,bamg-01
5dee2b1a-0000-0000-0000-CC78AB77E6F8,Dot-E6F8 | 2019-12-09 14:07,Dot-E6F8,CC:78:AB:77:E6:F8,300,,CAA-Kenya,caakenya
5dee1df6-0000-0000-0000-806FB0636651,Dot-6651 | 2019-12-09 13:11,Dot-6651,80:6F:B0:63:66:51,300,,CAA-Kenya,caakenya
5deedeef-0000-0000-0000-806FB0636576,china test,Dot-6576,80:6F:B0:63:65:76,10,,Smokeless Village,bamg-01
73817aed-43e1-454a-8a8d-8b0c10a0bbac,SLV_002_TS_6AC,,B80000000457C953,480,,Smokeless Village,bamg-01
5def1e13-0000-0000-0000-806FB063584D,Dot-584D | 2019-12-10 12:21,Dot-584D,80:6F:B0:63:58:4D,300,50  minutes,Smokeless Village,bamg-01
5def1ed2-0000-0000-0000-806FB063584D,Dot-584D | 2019-12-10 12:27,Dot-584D,80:6F:B0:63:58:4D,60,50 minutes,Smokeless Village,bamg-01
9bb3bcdd-6bf8-4373-9b58-c2c16f71c404,SLV_003_TS_6AC,,1F0000000457F453,480,,Smokeless Village,bamg-01
5def1ddb-0000-0000-0000-806FB0635ACE,test,Dot-5ACE,80:6F:B0:63:5A:CE,60,temprature,Smokeless Village,bamg-01
c6db6d76-f933-4a23-bb54-687381b6be38,SLV_004_TS_6AC,,8B00000004597053,480,,Smokeless Village,bamg-01
5def1ef4-0000-0000-0000-806FB0635863,pellets stove study,Dot-5863,80:6F:B0:63:58:63,60,biomass stove heating chamber,Smokeless Village,bamg-01
5def233d-0000-0000-0000-806FB063584D,Dot-584D | 2019-12-10 12:46,Dot-584D,80:6F:B0:63:58:4D,60,coffee,Smokeless Village,bamg-01
5def2368-0000-0000-0000-806FB0635863,pellets stove 3,Dot-5863,80:6F:B0:63:58:63,60,stove chimney,Smokeless Village,bamg-01
fcf8bf40-0f15-4b2c-95ce-3930b57b29ab,SLV_005_TS_6AC,,5700000004212853,480,,Smokeless Village,bamg-01
30ef2653-6da5-4077-91eb-ba733aebc4d1,SLV_006_TS_6AC,,840000000440D453,480,,Smokeless Village,bamg-01
24f11ff9-4e12-4cdc-92c9-3414236ce25a,SLV_008_TS_6AC,,2600000004237C53,480,,Smokeless Village,bamg-01
5def22be-0000-0000-0000-806FB06363BD,pellets stove,Dot-63BD,80:6F:B0:63:63:BD,60,stove chimney,Smokeless Village,bamg-01
401fd833-8809-461e-8cd1-8acd330b20ef,SLV_009_TS_6AC,,7D0000000452E153,480,,Smokeless Village,bamg-01
b568744f-7d22-412c-a608-a91eff04a209,SLV_010_TS_6AC,,1E0000000418E053,480,,Smokeless Village,bamg-01
5def256b-0000-0000-0000-806FB0635ACE,Dot-5ACE | 2019-12-10 12:55,Dot-5ACE,80:6F:B0:63:5A:CE,10,,Smokeless Village,bamg-01
e37f30e5-123f-4f92-8ca7-b0c01f1e9cda,SLV_007_TS_6AC,,5D00000004624A53,480,,Smokeless Village,bamg-01
5d419c8a-0000-0000-0000-CC78AB77FE5C,Dot-FE5C | 2019-07-31 08:47,Dot-FE5C,CC:78:AB:77:FE:5C,300,"En la casa de la sr. Rosa Acosta Comberso se instala un sensor en su cocina Tradicional en el Cp de Patay Rondos, Distrito Marias, Provincia Dos de Mayo, Region Huanuco.",NAMA Piloto Solar y Ventilador,namas
5d419339-0000-0000-0000-CC78AB77FCCC,Dot-FCCC | 2019-07-31 08:07,Dot-FCCC,CC:78:AB:77:FC:CC,300,"En la casa del sr. Lino , serafin Acosta se instala un sensor en su cocina TRADICIONAL en el cp Patay Rondos, Distrito Marias, Provincia Dos de mayo , Region Huanuco.",NAMA Piloto Solar y Ventilador,namas
5d419bd9-0000-0000-0000-CC78AB6E0551,Dot-0551 | 2019-07-31 08:44,Dot-0551,CC:78:AB:6E:05:51,300,"En la casa de la sr. Rosa Acosta Comberso se intala un sensor en el tipo de cocina VENTILADOR, en el Cp Patay Rondos, Distrito Marias, Provincia Dos de Mayo, Region Huanuco.",NAMA Piloto Solar y Ventilador,namas
5def20a9-0000-0000-0000-806FB063584D,Dot-584D | 2019-12-10 12:35,Dot-584D,80:6F:B0:63:58:4D,60,,Smokeless Village,bamg-01
5d419da0-0000-0000-0000-CC78AB77FE58,Dot-FE58 | 2019-07-31 08:52,Dot-FE58,CC:78:AB:77:FE:58,300,"En la casa de la sr. Rosa Acosta Comberso se instala un sensor en la cocina GLP en el Cp Patay Rondos, Distrito Marias,Provincia Dos de Mayo, Region Huanuco",NAMA Piloto Solar y Ventilador,namas
5d418c7b-0000-0000-0000-CC78AB77EA8D,Dot-EA8D | 2019-07-31 07:38,Dot-EA8D,CC:78:AB:77:EA:8D,300,"En la casa del sr. Lino, Serafin Acosta se instala un sensor  para la cocina tipo ventilador, en el cp Patay Rondos,Distrito Marias, Provincia Dos de Mayo, Region Huanuco.",NAMA Piloto Solar y Ventilador,namas
29fd409e-d421-4316-a1b9-3d36d7dc203a,SLV_011_TS_6AC,,780000000462C053,480,,Smokeless Village,bamg-01
4ec01a8d-bae8-4283-9a4f-1c9ba95b7ac5,SLV_013_TS_6AC,,71000000040C8A53,480,,Smokeless Village,bamg-01
5def3854-0000-0000-0000-806FB0635ACE,Dot-5ACE | 2019-12-10 14:16,Dot-5ACE,80:6F:B0:63:5A:CE,1,,Smokeless Village,bamg-01
5def39e3-0000-0000-0000-806FB0635ACE,Dot-5ACE | 2019-12-10 14:23,Dot-5ACE,80:6F:B0:63:5A:CE,10,,Smokeless Village,bamg-01
3f1469f8-11cd-4be6-92e4-0c3fd7728f4d,SLV_010_LPG_6AC,,CD000000041B3353,480,,Smokeless Village,smitharao
db8a1a88-a47c-4f2b-afd5-f45719e92309,SLV_008_LPG_6AC,,6F0000000462E853,480,,Smokeless Village,smitharao
551aade8-be69-4558-b0aa-d6113d640a49,SLV_009_LPG_6AC,,DE00000004089F53,480,,Smokeless Village,smitharao
7e2fb6d6-3f4c-4dfa-b813-2caef09c282d,SLV_007_LPG_6AC,,1500000004183A53,480,,Smokeless Village,smitharao
e26a571e-1d97-4564-8edf-1ee6c6f4dda5,SLV_006_LPG_6AC,,7F00000004243053,480,,Smokeless Village,smitharao
c342bb96-72e4-4f5b-932c-047ac0e9c4c2,SLV_005_LPG_6AC,,6C00000004578153,480,,Smokeless Village,smitharao
91ba90be-fbc9-481b-ba91-1152993de7f8,SLV_004_LPG_6AC,,6A00000004182553,480,,Smokeless Village,smitharao
70288d7e-5887-4057-9654-f02245e11686,SLV_003_LPG_6AC,,030000000420DD53,480,,Smokeless Village,smitharao
d39b2e6d-30a7-4ff8-87ce-dea680f94cbe,SLV_002_LPG_6AC,,0B00000004484453,480,,Smokeless Village,smitharao
610fb1a8-3645-4800-8b16-224c91a10646,SLV_001_LPG_6AC,,4B00000004598653,480,,Smokeless Village,smitharao
3bd23351-1b63-4c97-91cc-ffc6da4f9b79,SLV_021_TS_6AC,,A900000004401253,480,,Smokeless Village,smitharao
697af7f8-c88e-4801-a5e3-77284d3bc0c2,SLV_020_TS_6AC,,CF00000004088253,480,,Smokeless Village,smitharao
d74a0f3a-f406-43f0-bc55-2612dd37f4ae,SLV_019_TS_6AC,,54000000041EBB53,480,,Smokeless Village,smitharao
4508a00b-a22c-4cd4-8af4-c896a8ab1552,SLV_018_TS_6AC,,3500000004190A53,480,,Smokeless Village,smitharao
16485b0b-eb89-4d85-8ffb-631fd2f1c21a,SLV_017_TS_6AC,,46000000041B4D53,480,,Smokeless Village,smitharao
f5de7ff6-e4a9-4333-a2ee-ac4f4532eec0,SLV_016_TS_6AC,,240000000431D453,480,,Smokeless Village,smitharao
c2cccb33-aaf9-45f8-b548-5c445f390f68,SLV_015_TS_6AC,,B7000000041B8F53,480,,Smokeless Village,smitharao
fc589ed2-ee11-4b37-803a-a9c5e47cac86,SLV_014_TS_6AC,,67000000043CA553,480,,Smokeless Village,smitharao
a5ebebf1-99f9-4f25-9db8-424de08fb371,SLV_013_TS_6AC,,71000000040C8A53,480,,Smokeless Village,smitharao
6caa1235-a7ce-432e-be88-6854a9784a9a,SLV_012_TS_6AC,,C600000004123853,480,,Smokeless Village,smitharao
21a69e90-6261-4e9e-87db-7dcff4ec5518,SLV_011_TS_6AC,,780000000462C053,480,,Smokeless Village,smitharao
1a408eaf-6e04-426f-b474-bd6b99acd30e,SLV_010_TS_6AC,,1E0000000418E053,480,,Smokeless Village,smitharao
484e8df7-bf58-4ddf-bb03-7ca1c5d2354d,SLV_009_TS_6AC,,7D0000000452E153,480,,Smokeless Village,smitharao
07024bec-583a-41a7-8e50-7522a687eb5b,SLV_008_TS_6AC,,2600000004237C53,480,,Smokeless Village,smitharao
34508c50-55b2-4f1f-9e42-4a905222fe59,SLV_007_TS_6AC,,5D00000004624A53,480,,Smokeless Village,smitharao
73ff2a18-e685-44cb-ab1a-43af314cac91,SLV_006_TS_6AC,,840000000440D453,480,,Smokeless Village,smitharao
fbee683d-606c-4df8-86e1-3ba3ceb0e11e,SLV_005_TS_6AC,,5700000004212853,480,,Smokeless Village,smitharao
8ee05836-78d4-408c-bbf0-5811d24f07e8,SLV_004_TS_6AC,,8B00000004597053,480,,Smokeless Village,smitharao
a80dbec8-94fb-416f-a631-24988cd68788,SLV_003_TS_6AC,,1F0000000457F453,480,,Smokeless Village,smitharao
d8434fd1-b4d6-4df9-9a7a-b7369cf96d9b,SLV_002_TS_6AC,,B80000000457C953,480,,Smokeless Village,smitharao
500ef1df-f854-42a1-ac11-a8565b4a8a68,SLV_023_BG_6AC,,130000000431D553,480,,Smokeless Village,smitharao
f589b2c1-af5b-4bf4-8049-ce119b089f16,SLV_022_BG_6AC,,B70000000461E153,480,,Smokeless Village,smitharao
9b32d7cd-3b21-4dfb-aa77-148a13aa8630,SLV_001_BG_6AC,,E100000004318153,480,,Smokeless Village,smitharao
